file_path,duration_h,n_channels,sfreq,step,elapsed_s,working_set_mb,private_mb,cpu_percent,smoothness_score,visible_window_s,filter_mode,reference_mode,notes
,,,,start,,233.266,1155.117,81.563,,,,,MainWindow initialized
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_24h_100ch_raw.fif,24.000000,100,512,after_render_short_window,0.545998,659.426,1559.820,12.984,,3.000000,off,monopolar,visible_channels=32; plotted_points=1536; read_window_s=0.4270; downsample_s=0.0001; plot_s=0.1180
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_24h_100ch_raw.fif,24.000000,100,512,after_render_short_window,0.628081,622.602,1560.688,96.862,,3.000000,off,monopolar,visible_channels=32; plotted_points=1536; read_window_s=0.4821; downsample_s=0.0000; plot_s=0.1456
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_24h_100ch_raw.fif,24.000000,100,512,after_render_short_window,0.663856,286.980,1224.566,96.858,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.4503; downsample_s=0.0067; plot_s=0.1879
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_24h_100ch_raw.fif,24.000000,100,512,after_scroll_jump,0.507609,287.875,1225.180,97.564,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.3350; downsample_s=0.0045; plot_s=0.1402
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_24h_100ch_raw.fif,24.000000,100,512,after_open,21.277681,288.426,1225.180,97.218,,10.000000,macro=Off | Off | NOff; micro=Off | Off | NOff,monopolar,
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_24h_100ch_raw.fif,24.000000,100,512,after_render_short_window,0.499935,289.586,1225.809,96.493,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.3642; downsample_s=0.0059; plot_s=0.1012
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_24h_100ch_raw.fif,24.000000,100,512,after_render_short_window,0.461757,290.219,1226.438,94.589,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.3095; downsample_s=0.0072; plot_s=0.1128
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_24h_100ch_raw.fif,24.000000,100,512,after_render_short_window,0.447435,290.215,1226.438,93.054,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.3222; downsample_s=0.0038; plot_s=0.1029
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_24h_100ch_raw.fif,24.000000,100,512,after_render_long_window,0.494128,290.312,1226.438,90.064,,100.000000,off,monopolar,visible_channels=32; plotted_points=2926; read_window_s=0.3156; downsample_s=0.0296; plot_s=0.1264
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_24h_100ch_raw.fif,24.000000,100,512,after_render_long_window,0.681054,291.023,1227.117,98.567,,100.000000,off,monopolar,visible_channels=32; plotted_points=2926; read_window_s=0.5124; downsample_s=0.0315; plot_s=0.1082
