file_path,duration_h,n_channels,sfreq,step,elapsed_s,working_set_mb,private_mb,cpu_percent,smoothness_score,visible_window_s,filter_mode,reference_mode,notes
,,,,start,,233.859,1156.312,110.849,,,,,MainWindow initialized
C:\Users\F15\Desktop\EI_Benchmarking\data_bids\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-ictal_run-01_ieeg.edf,0.105000,35,500,after_render_short_window,0.115747,318.930,1195.348,15.939,,3.000000,off,monopolar,visible_channels=32; plotted_points=1500; read_window_s=0.0030; downsample_s=0.0000; plot_s=0.1122
C:\Users\F15\Desktop\EI_Benchmarking\data_bids\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-ictal_run-01_ieeg.edf,0.105000,35,500,after_render_short_window,0.099817,319.637,1195.953,92.335,,3.000000,off,monopolar,visible_channels=32; plotted_points=1500; read_window_s=0.0030; downsample_s=0.0000; plot_s=0.0966
C:\Users\F15\Desktop\EI_Benchmarking\data_bids\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-ictal_run-01_ieeg.edf,0.105000,35,500,after_render_short_window,0.107955,319.684,1196.453,69.611,,10.000000,off,monopolar,visible_channels=32; plotted_points=2500; read_window_s=0.0040; downsample_s=0.0065; plot_s=0.0965
C:\Users\F15\Desktop\EI_Benchmarking\data_bids\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-ictal_run-01_ieeg.edf,0.105000,35,500,after_scroll_jump,0.100872,321.129,1197.555,91.046,,10.000000,off,monopolar,visible_channels=32; plotted_points=2500; read_window_s=0.0037; downsample_s=0.0047; plot_s=0.0916
C:\Users\F15\Desktop\EI_Benchmarking\data_bids\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-ictal_run-01_ieeg.edf,0.105000,35,500,after_open,0.584376,321.137,1197.555,0.000,,10.000000,macro=Off | Off | NOff; micro=Off | Off | NOff,monopolar,
C:\Users\F15\Desktop\EI_Benchmarking\data_bids\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-ictal_run-01_ieeg.edf,0.105000,35,500,after_render_short_window,0.109867,321.852,1198.168,98.634,,10.000000,off,monopolar,visible_channels=32; plotted_points=2500; read_window_s=0.0036; downsample_s=0.0040; plot_s=0.1010
C:\Users\F15\Desktop\EI_Benchmarking\data_bids\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-ictal_run-01_ieeg.edf,0.105000,35,500,after_render_short_window,0.108586,321.898,1198.168,85.712,,10.000000,off,monopolar,visible_channels=32; plotted_points=2500; read_window_s=0.0029; downsample_s=0.0048; plot_s=0.0996
C:\Users\F15\Desktop\EI_Benchmarking\data_bids\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-ictal_run-01_ieeg.edf,0.105000,35,500,after_render_short_window,0.111020,322.133,1198.168,96.914,,10.000000,off,monopolar,visible_channels=32; plotted_points=2500; read_window_s=0.0028; downsample_s=0.0043; plot_s=0.1031
C:\Users\F15\Desktop\EI_Benchmarking\data_bids\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-ictal_run-01_ieeg.edf,0.105000,35,500,after_render_short_window,0.113505,322.145,1198.168,95.007,,10.000000,off,monopolar,visible_channels=32; plotted_points=2500; read_window_s=0.0041; downsample_s=0.0037; plot_s=0.1046
