file_path,duration_h,n_channels,sfreq,step,elapsed_s,working_set_mb,private_mb,cpu_percent,smoothness_score,visible_window_s,filter_mode,reference_mode,notes
,,,,start,,238.434,1156.500,44.939,,,,,MainWindow initialized
D:\omni dataset complement\updated_dataset\bids\sub-hupHUP130\ses-01\ieeg\sub-hupHUP130_ses-01_task-interictal_run-02_ieeg.edf,0.083333,109,1024,after_render_short_window,0.110867,320.148,1189.805,14.620,,3.000000,off,monopolar,visible_channels=32; plotted_points=2048; read_window_s=0.0045; downsample_s=0.0045; plot_s=0.1006
D:\omni dataset complement\updated_dataset\bids\sub-hupHUP130\ses-01\ieeg\sub-hupHUP130_ses-01_task-interictal_run-02_ieeg.edf,0.083333,109,1024,after_render_short_window,0.103528,320.574,1190.363,89.745,,3.000000,off,monopolar,visible_channels=32; plotted_points=2048; read_window_s=0.0042; downsample_s=0.0030; plot_s=0.0958
D:\omni dataset complement\updated_dataset\bids\sub-hupHUP130\ses-01\ieeg\sub-hupHUP130_ses-01_task-interictal_run-02_ieeg.edf,0.083333,109,1024,after_render_short_window,0.117787,322.023,1191.762,97.849,,10.000000,off,monopolar,visible_channels=32; plotted_points=2926; read_window_s=0.0071; downsample_s=0.0119; plot_s=0.0969
D:\omni dataset complement\updated_dataset\bids\sub-hupHUP130\ses-01\ieeg\sub-hupHUP130_ses-01_task-interictal_run-02_ieeg.edf,0.083333,109,1024,after_scroll_jump,0.112539,324.199,1193.723,95.277,,10.000000,off,monopolar,visible_channels=32; plotted_points=2926; read_window_s=0.0064; downsample_s=0.0080; plot_s=0.0966
D:\omni dataset complement\updated_dataset\bids\sub-hupHUP130\ses-01\ieeg\sub-hupHUP130_ses-01_task-interictal_run-02_ieeg.edf,0.083333,109,1024,after_open,0.810534,324.207,1193.723,0.000,,10.000000,macro=Off | Off | NOff; micro=Off | Off | NOff,monopolar,
D:\omni dataset complement\updated_dataset\bids\sub-hupHUP130\ses-01\ieeg\sub-hupHUP130_ses-01_task-interictal_run-02_ieeg.edf,0.083333,109,1024,after_render_short_window,0.115807,324.934,1194.438,106.853,,10.000000,off,monopolar,visible_channels=32; plotted_points=2926; read_window_s=0.0069; downsample_s=0.0092; plot_s=0.0980
D:\omni dataset complement\updated_dataset\bids\sub-hupHUP130\ses-01\ieeg\sub-hupHUP130_ses-01_task-interictal_run-02_ieeg.edf,0.083333,109,1024,after_render_short_window,0.120540,324.789,1194.082,89.843,,10.000000,off,monopolar,visible_channels=32; plotted_points=2926; read_window_s=0.0072; downsample_s=0.0082; plot_s=0.1024
D:\omni dataset complement\updated_dataset\bids\sub-hupHUP130\ses-01\ieeg\sub-hupHUP130_ses-01_task-interictal_run-02_ieeg.edf,0.083333,109,1024,after_render_short_window,0.118472,324.789,1194.082,103.410,,10.000000,off,monopolar,visible_channels=32; plotted_points=2926; read_window_s=0.0071; downsample_s=0.0073; plot_s=0.1026
D:\omni dataset complement\updated_dataset\bids\sub-hupHUP130\ses-01\ieeg\sub-hupHUP130_ses-01_task-interictal_run-02_ieeg.edf,0.083333,109,1024,after_render_short_window,0.115617,324.824,1194.082,105.133,,10.000000,off,monopolar,visible_channels=32; plotted_points=2926; read_window_s=0.0062; downsample_s=0.0078; plot_s=0.0998
