file_path,duration_h,n_channels,sfreq,step,elapsed_s,working_set_mb,private_mb,cpu_percent,smoothness_score,visible_window_s,filter_mode,reference_mode,notes
,,,,start,,218.340,1156.664,63.835,,,,,MainWindow initialized
C:\Users\F15\Desktop\EI_Benchmarking\data_bids\sub-hupHUP140\ses-01\ieeg\sub-hupHUP140_ses-01_task-ictal_run-01_ieeg.edf,0.148889,82,1024,after_render_short_window,0.149934,105.941,1194.793,1.033,,3.000000,off,monopolar,visible_channels=32; plotted_points=2048; read_window_s=0.0121; downsample_s=0.0051; plot_s=0.1306
C:\Users\F15\Desktop\EI_Benchmarking\data_bids\sub-hupHUP140\ses-01\ieeg\sub-hupHUP140_ses-01_task-ictal_run-01_ieeg.edf,0.148889,82,1024,after_render_short_window,0.092611,106.926,1195.578,97.414,,3.000000,off,monopolar,visible_channels=32; plotted_points=2048; read_window_s=0.0048; downsample_s=0.0028; plot_s=0.0843
C:\Users\F15\Desktop\EI_Benchmarking\data_bids\sub-hupHUP140\ses-01\ieeg\sub-hupHUP140_ses-01_task-ictal_run-01_ieeg.edf,0.148889,82,1024,after_render_short_window,0.163159,109.711,1197.695,57.233,,10.000000,off,monopolar,visible_channels=32; plotted_points=2926; read_window_s=0.0074; downsample_s=0.0106; plot_s=0.1433
C:\Users\F15\Desktop\EI_Benchmarking\data_bids\sub-hupHUP140\ses-01\ieeg\sub-hupHUP140_ses-01_task-ictal_run-01_ieeg.edf,0.148889,82,1024,after_scroll_jump,0.100633,111.551,1199.129,105.442,,10.000000,off,monopolar,visible_channels=32; plotted_points=2926; read_window_s=0.0077; downsample_s=0.0072; plot_s=0.0838
C:\Users\F15\Desktop\EI_Benchmarking\data_bids\sub-hupHUP140\ses-01\ieeg\sub-hupHUP140_ses-01_task-ictal_run-01_ieeg.edf,0.148889,82,1024,after_open,1.043053,112.613,1199.129,53.725,,10.000000,macro=Off | Off | NOff; micro=Off | Off | NOff,monopolar,
C:\Users\F15\Desktop\EI_Benchmarking\data_bids\sub-hupHUP140\ses-01\ieeg\sub-hupHUP140_ses-01_task-ictal_run-01_ieeg.edf,0.148889,82,1024,after_render_short_window,0.103599,116.105,1200.004,4.535,,10.000000,off,monopolar,visible_channels=32; plotted_points=2926; read_window_s=0.0081; downsample_s=0.0083; plot_s=0.0854
C:\Users\F15\Desktop\EI_Benchmarking\data_bids\sub-hupHUP140\ses-01\ieeg\sub-hupHUP140_ses-01_task-ictal_run-01_ieeg.edf,0.148889,82,1024,after_render_short_window,0.107544,117.312,1202.301,8.368,,10.000000,off,monopolar,visible_channels=32; plotted_points=2926; read_window_s=0.0074; downsample_s=0.0066; plot_s=0.0922
C:\Users\F15\Desktop\EI_Benchmarking\data_bids\sub-hupHUP140\ses-01\ieeg\sub-hupHUP140_ses-01_task-ictal_run-01_ieeg.edf,0.148889,82,1024,after_render_short_window,0.102522,119.062,1202.223,58.362,,10.000000,off,monopolar,visible_channels=32; plotted_points=2926; read_window_s=0.0063; downsample_s=0.0061; plot_s=0.0887
C:\Users\F15\Desktop\EI_Benchmarking\data_bids\sub-hupHUP140\ses-01\ieeg\sub-hupHUP140_ses-01_task-ictal_run-01_ieeg.edf,0.148889,82,1024,after_render_short_window,0.100660,119.180,1202.238,105.567,,10.000000,off,monopolar,visible_channels=32; plotted_points=2926; read_window_s=0.0061; downsample_s=0.0058; plot_s=0.0875
