file_path,duration_h,n_channels,sfreq,step,elapsed_s,working_set_mb,private_mb,cpu_percent,smoothness_score,visible_window_s,filter_mode,reference_mode,notes
,,,,start,,235.625,1157.383,30.075,,,,,MainWindow initialized
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_1h_100ch_raw.fif,1.000000,100,512,after_render_short_window,0.118765,330.352,1207.031,3.844,,3.000000,off,monopolar,visible_channels=32; plotted_points=1536; read_window_s=0.0208; downsample_s=0.0000; plot_s=0.0972
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_1h_100ch_raw.fif,1.000000,100,512,after_render_short_window,0.105489,331.125,1207.824,102.819,,3.000000,off,monopolar,visible_channels=32; plotted_points=1536; read_window_s=0.0147; downsample_s=0.0000; plot_s=0.0905
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_1h_100ch_raw.fif,1.000000,100,512,after_render_short_window,0.120468,318.203,1195.184,79.252,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0248; downsample_s=0.0047; plot_s=0.0892
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_1h_100ch_raw.fif,1.000000,100,512,after_scroll_jump,0.110806,320.188,1196.750,105.610,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0154; downsample_s=0.0049; plot_s=0.0881
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_1h_100ch_raw.fif,1.000000,100,512,after_open,1.421784,320.188,1196.750,87.005,,10.000000,macro=Off | Off | NOff; micro=Off | Off | NOff,monopolar,
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_1h_100ch_raw.fif,1.000000,100,512,after_render_short_window,0.120870,320.875,1197.379,101.811,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0154; downsample_s=0.0056; plot_s=0.0970
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_1h_100ch_raw.fif,1.000000,100,512,after_render_short_window,0.119834,320.871,1197.379,103.600,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0157; downsample_s=0.0055; plot_s=0.0956
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_1h_100ch_raw.fif,1.000000,100,512,after_render_short_window,0.119155,320.875,1197.379,98.961,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0157; downsample_s=0.0037; plot_s=0.0972
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_1h_100ch_raw.fif,1.000000,100,512,after_render_short_window,0.119573,320.891,1197.379,83.396,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0159; downsample_s=0.0044; plot_s=0.0964
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_1h_100ch_raw.fif,1.000000,100,512,after_render_short_window,0.117331,320.895,1197.379,105.876,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0156; downsample_s=0.0041; plot_s=0.0951
