file_path,duration_h,n_channels,sfreq,step,elapsed_s,working_set_mb,private_mb,cpu_percent,smoothness_score,visible_window_s,filter_mode,reference_mode,notes
,,,,start,,234.941,1156.344,67.278,,,,,MainWindow initialized
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_short_window,0.102665,311.695,1195.906,11.810,,3.000000,off,monopolar,visible_channels=32; plotted_points=1500; read_window_s=0.0026; downsample_s=0.0000; plot_s=0.0995
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_short_window,0.092758,312.344,1196.508,99.711,,3.000000,off,monopolar,visible_channels=32; plotted_points=1500; read_window_s=0.0024; downsample_s=0.0000; plot_s=0.0901
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_short_window,0.101862,312.980,1197.512,87.184,,10.000000,off,monopolar,visible_channels=32; plotted_points=2500; read_window_s=0.0037; downsample_s=0.0052; plot_s=0.0921
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_scroll_jump,0.097989,314.406,1198.797,94.457,,10.000000,off,monopolar,visible_channels=32; plotted_points=2500; read_window_s=0.0031; downsample_s=0.0039; plot_s=0.0903
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_open,0.529348,313.449,1197.289,224.352,,10.000000,macro=Off | Off | NOff; micro=Off | Off | NOff,monopolar,
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_short_window,0.103050,314.691,1198.895,90.168,,10.000000,off,monopolar,visible_channels=32; plotted_points=2500; read_window_s=0.0032; downsample_s=0.0039; plot_s=0.0949
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_short_window,0.103723,314.781,1198.895,104.708,,10.000000,off,monopolar,visible_channels=32; plotted_points=2500; read_window_s=0.0029; downsample_s=0.0041; plot_s=0.0959
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_short_window,0.100155,315.074,1198.895,107.567,,10.000000,off,monopolar,visible_channels=32; plotted_points=2500; read_window_s=0.0030; downsample_s=0.0036; plot_s=0.0928
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_short_window,0.109210,315.098,1198.895,89.357,,10.000000,off,monopolar,visible_channels=32; plotted_points=2500; read_window_s=0.0032; downsample_s=0.0044; plot_s=0.1006
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_short_window,0.102204,315.105,1198.895,75.794,,10.000000,off,monopolar,visible_channels=32; plotted_points=2500; read_window_s=0.0030; downsample_s=0.0038; plot_s=0.0946
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.168876,316.195,1199.977,99.905,,100.000000,off,monopolar,visible_channels=32; plotted_points=2942; read_window_s=0.0171; downsample_s=0.0285; plot_s=0.1167
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.155808,316.973,1200.766,98.283,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0161; downsample_s=0.0292; plot_s=0.1050
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.153425,316.652,1200.383,101.180,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0143; downsample_s=0.0289; plot_s=0.1048
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.157399,316.652,1200.383,97.944,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0170; downsample_s=0.0308; plot_s=0.1029
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.172179,316.672,1200.383,89.842,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0178; downsample_s=0.0332; plot_s=0.1143
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.162181,316.676,1200.383,105.366,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0148; downsample_s=0.0285; plot_s=0.1133
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.167349,316.691,1200.383,101.825,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0149; downsample_s=0.0397; plot_s=0.1067
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.170581,316.695,1200.383,100.033,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0160; downsample_s=0.0298; plot_s=0.1186
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.199391,316.703,1200.383,101.256,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0201; downsample_s=0.0392; plot_s=0.1311
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.165505,316.727,1200.383,92.970,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0140; downsample_s=0.0309; plot_s=0.1143
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.155298,316.730,1200.383,99.861,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0140; downsample_s=0.0265; plot_s=0.1081
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.156284,316.738,1200.383,105.879,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0144; downsample_s=0.0255; plot_s=0.1111
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.165298,316.754,1200.383,93.841,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0156; downsample_s=0.0276; plot_s=0.1158
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.177887,316.758,1200.383,104.305,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0145; downsample_s=0.0278; plot_s=0.1300
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.159916,316.770,1200.383,97.146,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0157; downsample_s=0.0300; plot_s=0.1077
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.156405,317.562,1201.176,98.290,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0156; downsample_s=0.0292; plot_s=0.1057
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.157016,317.586,1201.176,103.406,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0156; downsample_s=0.0286; plot_s=0.1076
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.170558,317.594,1201.176,100.274,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0163; downsample_s=0.0296; plot_s=0.1186
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.262749,317.734,1200.883,15.905,,100.000000,off,bipolar,visible_channels=20; plotted_points=2942; downsample_s=0.0184; plot_s=0.0719
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.237013,320.418,1204.059,97.670,,100.000000,off,bipolar,visible_channels=20; plotted_points=2942; downsample_s=0.0164; plot_s=0.0704
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.259772,320.418,1203.969,101.958,,100.000000,off,bipolar,visible_channels=20; plotted_points=2942; downsample_s=0.0134; plot_s=0.0740
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_reference_change,0.848890,320.422,1203.969,0.000,,100.000000,,bipolar,bipolar pairs=20
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.163138,316.602,1199.523,14.375,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0155; downsample_s=0.0320; plot_s=0.1089
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.161938,319.539,1203.816,85.943,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0137; downsample_s=0.0298; plot_s=0.1127
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.164011,319.676,1203.816,104.129,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0138; downsample_s=0.0262; plot_s=0.1189
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_reference_change,0.492864,319.676,1203.816,0.000,,100.000000,,monopolar,monopolar
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.160277,318.359,1201.957,20.888,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0162; downsample_s=0.0266; plot_s=0.1116
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.156567,320.457,1203.738,109.186,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0154; downsample_s=0.0276; plot_s=0.1079
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.158890,320.473,1203.738,97.498,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0154; downsample_s=0.0261; plot_s=0.1117
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.212514,321.867,1234.922,57.788,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0173; downsample_s=0.0273; plot_s=0.1610
