file_path,duration_h,n_channels,sfreq,step,elapsed_s,working_set_mb,private_mb,cpu_percent,smoothness_score,visible_window_s,filter_mode,reference_mode,notes
,,,,start,,234.504,1156.531,81.451,,,,,MainWindow initialized
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_short_window,0.090695,325.277,1200.973,2.753,,3.000000,off,monopolar,visible_channels=32; plotted_points=1500; read_window_s=0.0023; downsample_s=0.0000; plot_s=0.0880
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_short_window,0.083289,326.000,1201.574,92.925,,3.000000,off,monopolar,visible_channels=32; plotted_points=1500; read_window_s=0.0021; downsample_s=0.0000; plot_s=0.0810
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_short_window,0.089436,326.742,1202.281,94.854,,10.000000,off,monopolar,visible_channels=32; plotted_points=2500; read_window_s=0.0035; downsample_s=0.0041; plot_s=0.0810
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_scroll_jump,0.084487,328.176,1203.996,91.092,,10.000000,off,monopolar,visible_channels=32; plotted_points=2500; read_window_s=0.0028; downsample_s=0.0033; plot_s=0.0777
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_open,0.459700,328.180,1203.996,0.000,,10.000000,macro=Off | Off | NOff; micro=Off | Off | NOff,monopolar,
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_short_window,0.087942,328.680,1203.996,105.656,,10.000000,off,monopolar,visible_channels=32; plotted_points=2500; read_window_s=0.0028; downsample_s=0.0032; plot_s=0.0813
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_short_window,0.090111,329.301,1204.609,103.289,,10.000000,off,monopolar,visible_channels=32; plotted_points=2500; read_window_s=0.0027; downsample_s=0.0035; plot_s=0.0833
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_short_window,0.088935,329.305,1204.609,103.883,,10.000000,off,monopolar,visible_channels=32; plotted_points=2500; read_window_s=0.0026; downsample_s=0.0032; plot_s=0.0824
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_short_window,0.090207,329.320,1204.609,102.702,,10.000000,off,monopolar,visible_channels=32; plotted_points=2500; read_window_s=0.0027; downsample_s=0.0042; plot_s=0.0824
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_short_window,0.088871,329.332,1204.609,87.210,,10.000000,off,monopolar,visible_channels=32; plotted_points=2500; read_window_s=0.0029; downsample_s=0.0035; plot_s=0.0817
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.129610,330.066,1205.328,105.535,,100.000000,off,monopolar,visible_channels=32; plotted_points=2942; read_window_s=0.0145; downsample_s=0.0252; plot_s=0.0838
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.143599,330.688,1206.121,96.108,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0182; downsample_s=0.0299; plot_s=0.0885
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.142645,330.469,1205.734,97.939,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0161; downsample_s=0.0299; plot_s=0.0902
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.142001,330.496,1205.734,108.543,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0162; downsample_s=0.0297; plot_s=0.0896
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.147891,330.504,1205.734,94.144,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0167; downsample_s=0.0287; plot_s=0.0956
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.153486,330.508,1205.734,101.287,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0140; downsample_s=0.0303; plot_s=0.1026
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.133161,330.523,1205.734,78.231,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0164; downsample_s=0.0234; plot_s=0.0882
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.130762,330.535,1205.734,106.869,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0120; downsample_s=0.0233; plot_s=0.0905
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.142905,330.535,1205.734,97.554,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0135; downsample_s=0.0246; plot_s=0.1000
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.166062,329.082,1204.262,102.730,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0210; downsample_s=0.0293; plot_s=0.1091
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.150760,330.062,1205.445,92.794,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0178; downsample_s=0.0291; plot_s=0.0984
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.351592,329.410,1204.773,92.059,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0135; downsample_s=0.0484; plot_s=0.2814
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.204181,330.215,1205.562,91.107,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0171; downsample_s=0.0347; plot_s=0.1454
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.196042,330.227,1205.562,86.769,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0153; downsample_s=0.0276; plot_s=0.1475
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.315369,330.234,1205.562,98.767,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0160; downsample_s=0.0387; plot_s=0.2544
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.205143,330.250,1205.562,105.338,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0177; downsample_s=0.0386; plot_s=0.1413
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.220368,330.266,1205.562,98.511,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0148; downsample_s=0.0353; plot_s=0.1640
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.175345,330.270,1205.562,97.388,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0177; downsample_s=0.0320; plot_s=0.1164
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.183723,191.430,1205.859,3.240,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0216; downsample_s=0.0392; plot_s=0.1145
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.171284,193.078,1207.793,99.790,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0196; downsample_s=0.0367; plot_s=0.1082
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.187538,193.180,1207.586,99.216,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0202; downsample_s=0.0437; plot_s=0.1147
D:\Interictal data sample\sub-hupHUP060\ses-01\ieeg\sub-hupHUP060_ses-01_task-interictal_run-01_ieeg.edf,0.083333,35,500,after_render_long_window,0.188494,191.121,1204.949,21.752,,100.000000,off,monopolar,visible_channels=35; plotted_points=2942; read_window_s=0.0194; downsample_s=0.0328; plot_s=0.1299
