file_path,duration_h,n_channels,sfreq,step,elapsed_s,working_set_mb,private_mb,cpu_percent,smoothness_score,visible_window_s,filter_mode,reference_mode,notes
,,,,start,,235.047,1156.332,71.543,,,,,MainWindow initialized
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.164317,393.566,1269.438,1.954,,3.000000,off,monopolar,visible_channels=32; plotted_points=1536; read_window_s=0.0756; downsample_s=0.0000; plot_s=0.0878
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.164127,394.383,1270.301,104.194,,3.000000,off,monopolar,visible_channels=32; plotted_points=1536; read_window_s=0.0683; downsample_s=0.0000; plot_s=0.0955
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.156053,325.484,1201.180,115.905,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0619; downsample_s=0.0073; plot_s=0.0826
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_scroll_jump,0.157490,327.387,1202.922,98.820,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0624; downsample_s=0.0038; plot_s=0.0877
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_open,4.383063,327.391,1202.922,104.757,,10.000000,macro=Off | Off | NOff; micro=Off | Off | NOff,monopolar,
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.158958,327.391,1202.922,97.578,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0619; downsample_s=0.0035; plot_s=0.0901
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.147680,327.391,1202.922,94.777,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0558; downsample_s=0.0032; plot_s=0.0856
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.144090,327.395,1202.922,101.171,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0533; downsample_s=0.0033; plot_s=0.0841
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.141403,327.742,1203.551,97.028,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0550; downsample_s=0.0036; plot_s=0.0796
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.145905,327.867,1203.551,95.896,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0563; downsample_s=0.0034; plot_s=0.0832
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.142418,328.035,1203.551,98.235,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0521; downsample_s=0.0035; plot_s=0.0835
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.141614,328.031,1203.551,103.091,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0540; downsample_s=0.0034; plot_s=0.0810
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.146434,326.574,1202.086,97.688,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0561; downsample_s=0.0036; plot_s=0.0836
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.146954,327.199,1202.715,95.196,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0550; downsample_s=0.0032; plot_s=0.0855
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.140829,327.840,1203.344,109.192,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0542; downsample_s=0.0032; plot_s=0.0803
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.143142,327.840,1203.344,97.782,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0549; downsample_s=0.0034; plot_s=0.0816
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.142441,327.844,1203.344,98.246,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0544; downsample_s=0.0034; plot_s=0.0815
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.140090,327.836,1203.344,99.710,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0555; downsample_s=0.0035; plot_s=0.0779
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.146554,327.840,1203.344,95.410,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0542; downsample_s=0.0033; plot_s=0.0858
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.147774,327.836,1203.344,105.199,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0598; downsample_s=0.0035; plot_s=0.0812
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.142695,327.840,1203.344,87.171,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0513; downsample_s=0.0033; plot_s=0.0847
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.143193,327.848,1203.344,106.405,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0549; downsample_s=0.0035; plot_s=0.0814
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.144257,327.855,1203.344,97.016,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0551; downsample_s=0.0035; plot_s=0.0825
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.148979,327.852,1203.344,93.916,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0603; downsample_s=0.0033; plot_s=0.0821
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.146766,327.852,1203.344,100.320,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0590; downsample_s=0.0033; plot_s=0.0812
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.208420,327.848,1203.344,104.417,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0597; downsample_s=0.0036; plot_s=0.1421
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.142415,327.852,1203.344,98.260,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0528; downsample_s=0.0035; plot_s=0.0827
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.142957,327.852,1203.344,97.866,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0542; downsample_s=0.0035; plot_s=0.0822
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.152954,327.316,1203.480,7.221,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0576; downsample_s=0.0039; plot_s=0.0881
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.145785,328.059,1204.262,96.021,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0548; downsample_s=0.0035; plot_s=0.0845
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.144907,329.164,1205.215,75.129,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0547; downsample_s=0.0035; plot_s=0.0837
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.143196,329.430,1205.215,95.808,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0548; downsample_s=0.0034; plot_s=0.0819
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.144637,328.781,1204.176,107.540,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0551; downsample_s=0.0036; plot_s=0.0829
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.141376,328.785,1204.176,99.016,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0532; downsample_s=0.0034; plot_s=0.0815
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.156593,325.887,1201.691,25.885,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0622; downsample_s=0.0041; plot_s=0.0871
D:\I_EEG_transition_tests\sub-hupHUP082_ses-01_task-ictal_run-02_ieeg_transition_5h_100ch_raw.fif,5.000000,100,512,after_render_short_window,0.144757,327.805,1203.133,96.655,,10.000000,off,monopolar,visible_channels=32; plotted_points=2560; read_window_s=0.0550; downsample_s=0.0035; plot_s=0.0828
